Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Relative Humidity [%](TimeStep),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](TimeStep),Environment:Site Direct Solar Radiation Rate per Area [W/m2](TimeStep) 
 01/10  01:45:00,5.175000000000001,90.0,0.0,0.0 
 01/10  01:50:00,5.083333333333334,90.33333333333334,0.0,0.0 
 01/10  01:55:00,4.991666666666667,90.66666666666666,0.0,0.0 
 01/10  02:00:00,4.9,91.0,0.0,0.0 
 01/10  02:05:00,4.800000000000001,91.16666666666666,0.0,0.0 
 01/10  02:10:00,4.700000000000001,91.33333333333334,0.0,0.0 
 01/10  02:15:00,4.6000000000000009,91.5,0.0,0.0 
 01/10  02:20:00,4.5,91.66666666666667,0.0,0.0 
 01/10  02:25:00,4.4,91.83333333333333,0.0,0.0 
 01/10  02:30:00,4.300000000000001,92.0,0.0,0.0 
 01/10  02:35:00,4.2,92.16666666666666,0.0,0.0 
 01/10  02:40:00,4.1000000000000009,92.33333333333334,0.0,0.0 
 01/10  02:45:00,4.0,92.5,0.0,0.0 
 01/10  02:50:00,3.9,92.66666666666666,0.0,0.0 
 01/10  02:55:00,3.8000000000000004,92.83333333333334,0.0,0.0 
 01/10  03:00:00,3.7,93.0,0.0,0.0 
 01/10  03:05:00,3.6666666666666667,93.08333333333333,0.0,0.0 
 01/10  03:10:00,3.6333333333333335,93.16666666666667,0.0,0.0 
 01/10  03:15:00,3.6000000000000007,93.25,0.0,0.0 
 01/10  03:20:00,3.5666666666666675,93.33333333333334,0.0,0.0 
 01/10  03:25:00,3.533333333333333,93.41666666666666,0.0,0.0 
 01/10  03:30:00,3.5,93.5,0.0,0.0 
 01/10  03:35:00,3.466666666666667,93.58333333333334,0.0,0.0 
 01/10  03:40:00,3.4333333333333337,93.66666666666667,0.0,0.0 
 01/10  03:45:00,3.3999999999999996,93.75,0.0,0.0 
 01/10  03:50:00,3.3666666666666669,93.83333333333334,0.0,0.0 
 01/10  03:55:00,3.3333333333333337,93.91666666666666,0.0,0.0 
 01/10  04:00:00,3.3,94.0,0.0,0.0 
 01/10  04:05:00,3.216666666666667,94.33333333333333,0.0,0.0 
 01/10  04:10:00,3.1333333333333335,94.66666666666667,0.0,0.0 
 01/10  04:15:00,3.05,95.0,0.0,0.0 
 01/10  04:20:00,2.966666666666667,95.33333333333334,0.0,0.0 
 01/10  04:25:00,2.883333333333333,95.66666666666666,0.0,0.0 
 01/10  04:30:00,2.8,96.0,0.0,0.0 
 01/10  04:35:00,2.7166666666666665,96.33333333333334,0.0,0.0 
 01/10  04:40:00,2.6333333333333335,96.66666666666666,0.0,0.0 
 01/10  04:45:00,2.55,97.0,0.0,0.0 
 01/10  04:50:00,2.4666666666666665,97.33333333333333,0.0,0.0 
 01/10  04:55:00,2.383333333333333,97.66666666666667,0.0,0.0 
 01/10  05:00:00,2.3,98.0,0.0,0.0 
 01/10  05:05:00,2.308333333333333,97.75,0.0,0.0 
 01/10  05:10:00,2.3166666666666666,97.5,0.0,0.0 
 01/10  05:15:00,2.3249999999999999,97.25,0.0,0.0 
 01/10  05:20:00,2.3333333333333337,97.0,0.0,0.0 
 01/10  05:25:00,2.3416666666666665,96.75,0.0,0.0 
 01/10  05:30:00,2.3499999999999998,96.5,0.0,0.0 
 01/10  05:35:00,2.3583333333333336,96.25,0.0,0.0 
 01/10  05:40:00,2.3666666666666669,96.0,0.0,0.0 
 01/10  05:45:00,2.375,95.75,0.0,0.0 
 01/10  05:50:00,2.3833333333333335,95.5,0.0,0.0 
 01/10  05:55:00,2.3916666666666668,95.25,0.0,0.0 
 01/10  06:00:00,2.4,95.0,0.0,0.0 
 01/10  06:05:00,2.3166666666666666,95.0,0.0,0.0 
 01/10  06:10:00,2.2333333333333336,95.0,0.0,0.0 
 01/10  06:15:00,2.15,95.0,0.0,0.0 
 01/10  06:20:00,2.066666666666667,95.0,0.0,0.0 
 01/10  06:25:00,1.983333333333333,95.0,0.0,0.0 
 01/10  06:30:00,1.9,95.0,0.0,0.0 
 01/10  06:35:00,1.8166666666666665,95.0,0.0,0.0 
 01/10  06:40:00,1.7333333333333335,95.0,0.0,0.0 
 01/10  06:45:00,1.65,95.0,0.0,0.0 
 01/10  06:50:00,1.5666666666666667,95.0,0.0,0.0 
 01/10  06:55:00,1.4833333333333335,95.0,0.0,0.0 
 01/10  07:00:00,1.4,95.0,0.0,0.0 
 01/10  07:05:00,1.5416666666666666,95.08333333333333,0.0,0.0 
 01/10  07:10:00,1.6833333333333334,95.16666666666667,0.0,0.0 
 01/10  07:15:00,1.8249999999999998,95.25,0.0,0.0 
 01/10  07:20:00,1.9666666666666666,95.33333333333334,0.0,0.0 
 01/10  07:25:00,2.1083333333333336,95.41666666666666,0.0,0.0 
 01/10  07:30:00,2.25,95.5,0.0,28.0 
 01/10  07:35:00,2.3916666666666668,95.58333333333333,2.666666666666668,33.66666666666667 
 01/10  07:40:00,2.533333333333333,95.66666666666667,5.333333333333332,39.33333333333333 
 01/10  07:45:00,2.6750000000000004,95.75,8.0,45.0 
 01/10  07:50:00,2.816666666666667,95.83333333333333,10.666666666666665,50.66666666666666 
 01/10  07:55:00,2.9583333333333337,95.91666666666667,13.333333333333333,56.333333333333339 
 01/10  08:00:00,3.1,96.0,16.0,62.0 
 01/10  08:05:00,3.341666666666667,95.41666666666667,18.666666666666669,67.66666666666667 
 01/10  08:10:00,3.5833333333333337,94.83333333333333,21.333333333333337,73.33333333333333 
 01/10  08:15:00,3.825,94.25,24.0,79.0 
 01/10  08:20:00,4.066666666666666,93.66666666666666,26.666666666666669,84.66666666666667 
 01/10  08:25:00,4.308333333333334,93.08333333333333,29.333333333333333,90.33333333333333 
 01/10  08:30:00,4.55,92.5,32.0,96.0 
 01/10  08:35:00,4.791666666666666,91.91666666666667,37.333333333333339,109.75000000000002 
 01/10  08:40:00,5.033333333333333,91.33333333333333,42.666666666666667,123.5 
 01/10  08:45:00,5.275,90.75,48.0,137.25 
 01/10  08:50:00,5.516666666666667,90.16666666666667,53.33333333333333,151.0 
 01/10  08:55:00,5.758333333333334,89.58333333333333,58.66666666666667,164.75 
 01/10  09:00:00,6.0,89.0,64.0,178.5 
 01/10  09:05:00,6.1,89.16666666666666,69.33333333333333,192.25 
 01/10  09:10:00,6.2,89.33333333333334,74.66666666666666,206.00000000000004 
 01/10  09:15:00,6.3,89.5,80.0,219.75 
 01/10  09:20:00,6.4,89.66666666666667,85.33333333333333,233.5 
 01/10  09:25:00,6.5,89.83333333333333,90.66666666666667,247.25 
 01/10  09:30:00,6.6,90.0,96.0,261.0 
 01/10  09:35:00,6.7,90.16666666666666,100.75,267.6666666666667 
 01/10  09:40:00,6.8,90.33333333333334,105.5,274.3333333333333 
 01/10  09:45:00,6.9,90.5,110.25,281.0 
 01/10  09:50:00,7.0,90.66666666666667,114.99999999999999,287.6666666666667 
 01/10  09:55:00,7.1,90.83333333333333,119.75,294.3333333333333 
 01/10  10:00:00,7.2,91.0,124.5,301.0 
 01/10  10:05:00,7.308333333333333,90.41666666666666,129.25,307.6666666666667 
 01/10  10:10:00,7.416666666666666,89.83333333333334,134.0,314.33333333333339 
 01/10  10:15:00,7.525,89.25,138.75,321.0 
 01/10  10:20:00,7.633333333333334,88.66666666666667,143.5,327.6666666666667 
 01/10  10:25:00,7.741666666666666,88.08333333333333,148.25,334.3333333333333 
 01/10  10:30:00,7.85,87.5,153.0,341.0 
 01/10  10:35:00,7.958333333333334,86.91666666666666,155.08333333333335,337.75 
 01/10  10:40:00,8.066666666666667,86.33333333333334,157.16666666666667,334.5 
 01/10  10:45:00,8.175,85.75,159.25,331.25 
 01/10  10:50:00,8.283333333333334,85.16666666666666,161.33333333333335,328.0 
 01/10  10:55:00,8.391666666666666,84.58333333333334,163.41666666666667,324.75 
 01/10  11:00:00,8.5,84.0,165.5,321.5 
 01/10  11:05:00,8.549999999999999,83.83333333333333,167.58333333333335,318.25 
 01/10  11:10:00,8.600000000000002,83.66666666666667,169.66666666666669,315.0 
 01/10  11:15:00,8.65,83.5,171.75,311.75 
 01/10  11:20:00,8.7,83.33333333333334,173.83333333333335,308.5 
 01/10  11:25:00,8.75,83.16666666666666,175.91666666666667,305.25 
 01/10  11:30:00,8.8,83.0,178.0,302.0 
 01/10  11:35:00,8.85,82.83333333333334,179.75,300.0833333333333 
 01/10  11:40:00,8.9,82.66666666666667,181.5,298.1666666666667 
 01/10  11:45:00,8.95,82.5,183.25,296.25 
 01/10  11:50:00,9.0,82.33333333333334,185.0,294.3333333333333 
 01/10  11:55:00,9.05,82.16666666666666,186.75,292.4166666666667 
 01/10  12:00:00,9.1,82.0,188.5,290.5 
 01/10  12:05:00,9.2,81.74999999999999,190.25,288.5833333333333 
 01/10  12:10:00,9.3,81.50000000000002,192.0,286.6666666666667 
 01/10  12:15:00,9.399999999999999,81.25,193.75,284.75 
 01/10  12:20:00,9.5,81.0,195.5,282.8333333333333 
 01/10  12:25:00,9.6,80.75,197.25,280.9166666666667 
 01/10  12:30:00,9.7,80.5,199.0,279.0 
 01/10  12:35:00,9.8,80.25,197.58333333333335,272.4166666666667 
 01/10  12:40:00,9.9,80.0,196.16666666666667,265.8333333333333 
 01/10  12:45:00,10.0,79.75,194.75,259.25 
 01/10  12:50:00,10.1,79.5,193.33333333333335,252.66666666666669 
 01/10  12:55:00,10.2,79.25,191.91666666666669,246.08333333333332 
 01/10  13:00:00,10.3,79.0,190.5,239.5 
 01/10  13:05:00,10.4,78.58333333333333,189.08333333333332,232.91666666666667 
 01/10  13:10:00,10.5,78.16666666666667,187.66666666666667,226.33333333333332 
 01/10  13:15:00,10.600000000000002,77.75,186.25,219.75 
 01/10  13:20:00,10.700000000000001,77.33333333333334,184.83333333333335,213.16666666666669 
 01/10  13:25:00,10.8,76.91666666666666,183.41666666666667,206.58333333333332 
 01/10  13:30:00,10.9,76.5,182.0,200.0 
 01/10  13:35:00,11.0,76.08333333333334,180.83333333333332,194.16666666666667 
 01/10  13:40:00,11.1,75.66666666666666,179.66666666666669,188.33333333333335 
 01/10  13:45:00,11.2,75.25,178.5,182.5 
 01/10  13:50:00,11.3,74.83333333333334,177.33333333333332,176.66666666666667 
 01/10  13:55:00,11.4,74.41666666666667,176.16666666666669,170.83333333333335 
 01/10  14:00:00,11.5,74.0,175.0,165.0 
 01/10  14:05:00,11.541666666666666,73.75,173.83333333333332,159.16666666666669 
 01/10  14:10:00,11.583333333333334,73.5,172.66666666666667,153.33333333333332 
 01/10  14:15:00,11.625,73.25,171.5,147.5 
 01/10  14:20:00,11.666666666666668,73.0,170.33333333333332,141.66666666666669 
 01/10  14:25:00,11.708333333333333,72.75,169.16666666666669,135.83333333333335 
 01/10  14:30:00,11.75,72.5,168.0,130.0 
 01/10  14:35:00,11.791666666666666,72.25,162.25,123.66666666666666 
 01/10  14:40:00,11.833333333333334,72.0,156.5,117.33333333333334 
 01/10  14:45:00,11.875,71.75,150.75,111.0 
 01/10  14:50:00,11.916666666666666,71.5,145.0,104.66666666666667 
 01/10  14:55:00,11.958333333333334,71.25,139.25,98.33333333333334 
 01/10  15:00:00,12.0,71.0,133.5,92.0 
 01/10  15:05:00,12.008333333333333,70.83333333333333,127.75,85.66666666666667 
 01/10  15:10:00,12.016666666666666,70.66666666666667,122.0,79.33333333333333 
 01/10  15:15:00,12.025,70.5,116.25,73.0 
 01/10  15:20:00,12.033333333333334,70.33333333333334,110.5,66.66666666666666 
 01/10  15:25:00,12.041666666666666,70.16666666666666,104.75,60.333333333333339 
 01/10  15:30:00,12.05,70.0,99.0,54.0 
 01/10  15:35:00,12.058333333333334,69.83333333333333,95.08333333333334,49.833333333333339 
 01/10  15:40:00,12.066666666666667,69.66666666666667,91.16666666666666,45.666666666666667 
 01/10  15:45:00,12.075,69.5,87.25,41.5 
 01/10  15:50:00,12.083333333333334,69.33333333333333,83.33333333333334,37.33333333333334 
 01/10  15:55:00,12.091666666666665,69.16666666666667,79.41666666666667,33.16666666666667 
 01/10  16:00:00,12.1,69.0,75.5,29.0 
 01/10  16:05:00,11.999999999999999,69.25,71.58333333333333,24.83333333333333 
 01/10  16:10:00,11.9,69.5,67.66666666666666,20.666666666666666 
 01/10  16:15:00,11.799999999999999,69.75,63.75,16.5 
 01/10  16:20:00,11.700000000000001,70.0,59.83333333333333,12.333333333333333 
 01/10  16:25:00,11.599999999999998,70.25,55.91666666666667,8.166666666666668 
 01/10  16:30:00,11.5,70.5,52.0,4.0 
 01/10  16:35:00,11.4,70.75,47.666666666666667,3.6666666666666667 
 01/10  16:40:00,11.3,71.0,43.333333333333339,3.3333333333333337 
 01/10  16:45:00,11.200000000000001,71.25,39.0,3.0 
 01/10  16:50:00,11.1,71.5,34.66666666666667,2.666666666666667 
 01/10  16:55:00,11.0,71.75,30.333333333333337,2.3333333333333337 
 01/10  17:00:00,10.9,72.0,0.0,0.0 
 01/10  17:05:00,10.758333333333333,72.58333333333333,0.0,0.0 
 01/10  17:10:00,10.616666666666668,73.16666666666667,0.0,0.0 
 01/10  17:15:00,10.475000000000002,73.75,0.0,0.0 
 01/10  17:20:00,10.333333333333334,74.33333333333334,0.0,0.0 
 01/10  17:25:00,10.191666666666667,74.91666666666666,0.0,0.0 
 01/10  17:30:00,10.05,75.5,0.0,0.0 
 01/10  17:35:00,9.908333333333332,76.08333333333333,0.0,0.0 
 01/10  17:40:00,9.766666666666666,76.66666666666667,0.0,0.0 
 01/10  17:45:00,9.625,77.25,0.0,0.0 
 01/10  17:50:00,9.483333333333333,77.83333333333334,0.0,0.0 
 01/10  17:55:00,9.341666666666665,78.41666666666666,0.0,0.0 
 01/10  18:00:00,9.2,79.0,0.0,0.0 
 01/10  18:05:00,9.066666666666665,79.08333333333333,0.0,0.0 
 01/10  18:10:00,8.933333333333334,79.16666666666667,0.0,0.0 
 01/10  18:15:00,8.799999999999999,79.25,0.0,0.0 
 01/10  18:20:00,8.666666666666668,79.33333333333334,0.0,0.0 
 01/10  18:25:00,8.533333333333332,79.41666666666666,0.0,0.0 
 01/10  18:30:00,8.399999999999999,79.5,0.0,0.0 
 01/10  18:35:00,8.266666666666666,79.58333333333334,0.0,0.0 
 01/10  18:40:00,8.133333333333333,79.66666666666666,0.0,0.0 
 01/10  18:45:00,7.999999999999999,79.75,0.0,0.0 
 01/10  18:50:00,7.866666666666665,79.83333333333334,0.0,0.0 
 01/10  18:55:00,7.7333333333333329,79.91666666666667,0.0,0.0 
 01/10  19:00:00,7.6,80.0,0.0,0.0 
 01/10  19:05:00,7.5249999999999999,80.33333333333333,0.0,0.0 
 01/10  19:10:00,7.449999999999999,80.66666666666667,0.0,0.0 
 01/10  19:15:00,7.374999999999999,81.0,0.0,0.0 
 01/10  19:20:00,7.300000000000001,81.33333333333334,0.0,0.0 
 01/10  19:25:00,7.225,81.66666666666666,0.0,0.0 
 01/10  19:30:00,7.15,82.0,0.0,0.0 
 01/10  19:35:00,7.074999999999999,82.33333333333333,0.0,0.0 
 01/10  19:40:00,7.0,82.66666666666667,0.0,0.0 
 01/10  19:45:00,6.925000000000001,83.0,0.0,0.0 
 01/10  19:50:00,6.8500000000000009,83.33333333333333,0.0,0.0 
 01/10  19:55:00,6.775,83.66666666666667,0.0,0.0 
 01/10  20:00:00,6.7,84.0,0.0,0.0 
 01/10  20:05:00,6.716666666666667,84.16666666666667,0.0,0.0 
 01/10  20:10:00,6.733333333333334,84.33333333333333,0.0,0.0 
 01/10  20:15:00,6.75,84.5,0.0,0.0 
 01/10  20:20:00,6.7666666666666679,84.66666666666667,0.0,0.0 
 01/10  20:25:00,6.783333333333333,84.83333333333333,0.0,0.0 
 01/10  20:30:00,6.800000000000001,85.0,0.0,0.0 
 01/10  20:35:00,6.816666666666666,85.16666666666667,0.0,0.0 
 01/10  20:40:00,6.833333333333334,85.33333333333333,0.0,0.0 
 01/10  20:45:00,6.8500000000000009,85.5,0.0,0.0 
 01/10  20:50:00,6.866666666666667,85.66666666666667,0.0,0.0 
 01/10  20:55:00,6.883333333333334,85.83333333333333,0.0,0.0 
 01/10  21:00:00,6.9,86.0,0.0,0.0 
 01/10  21:05:00,6.9,86.41666666666666,0.0,0.0 
 01/10  21:10:00,6.9,86.83333333333334,0.0,0.0 
 01/10  21:15:00,6.9,87.25,0.0,0.0 
 01/10  21:20:00,6.9,87.66666666666667,0.0,0.0 
 01/10  21:25:00,6.9,88.08333333333333,0.0,0.0 
 01/10  21:30:00,6.9,88.5,0.0,0.0 
 01/10  21:35:00,6.9,88.91666666666666,0.0,0.0 
 01/10  21:40:00,6.9,89.33333333333334,0.0,0.0 
 01/10  21:45:00,6.9,89.75,0.0,0.0 
 01/10  21:50:00,6.9,90.16666666666667,0.0,0.0 
 01/10  21:55:00,6.9,90.58333333333333,0.0,0.0 
 01/10  22:00:00,6.9,91.0,0.0,0.0 
 01/10  22:05:00,6.841666666666667,91.08333333333333,0.0,0.0 
 01/10  22:10:00,6.783333333333334,91.16666666666667,0.0,0.0 
 01/10  22:15:00,6.7250000000000009,91.25,0.0,0.0 
 01/10  22:20:00,6.666666666666667,91.33333333333334,0.0,0.0 
 01/10  22:25:00,6.6083333333333329,91.41666666666666,0.0,0.0 
 01/10  22:30:00,6.550000000000001,91.5,0.0,0.0 
 01/10  22:35:00,6.491666666666667,91.58333333333334,0.0,0.0 
 01/10  22:40:00,6.433333333333334,91.66666666666666,0.0,0.0 
 01/10  22:45:00,6.375,91.75,0.0,0.0 
 01/10  22:50:00,6.316666666666666,91.83333333333333,0.0,0.0 
 01/10  22:55:00,6.258333333333334,91.91666666666667,0.0,0.0 
 01/10  23:00:00,6.2,92.0,0.0,0.0 
 01/10  23:05:00,6.216666666666667,91.83333333333333,0.0,0.0 
 01/10  23:10:00,6.233333333333333,91.66666666666667,0.0,0.0 
 01/10  23:15:00,6.25,91.5,0.0,0.0 
 01/10  23:20:00,6.2666666666666679,91.33333333333334,0.0,0.0 
 01/10  23:25:00,6.283333333333333,91.16666666666666,0.0,0.0 
 01/10  23:30:00,6.300000000000001,91.0,0.0,0.0 
 01/10  23:35:00,6.316666666666666,90.83333333333333,0.0,0.0 
 01/10  23:40:00,6.333333333333334,90.66666666666667,0.0,0.0 
 01/10  23:45:00,6.3500000000000009,90.5,0.0,0.0 
 01/10  23:50:00,6.366666666666667,90.33333333333333,0.0,0.0 
 01/10  23:55:00,6.383333333333334,90.16666666666667,0.0,0.0 
 01/10  24:00:00,6.4,90.0,0.0,0.0 
 01/11  00:05:00,6.2666666666666679,90.41666666666667,0.0,0.0 
 01/11  00:10:00,6.133333333333334,90.83333333333333,0.0,0.0 
 01/11  00:15:00,6.000000000000001,91.25,0.0,0.0 
 01/11  00:20:00,5.866666666666667,91.66666666666667,0.0,0.0 
 01/11  00:25:00,5.7333333333333329,92.08333333333333,0.0,0.0 
 01/11  00:30:00,5.6,92.5,0.0,0.0 
 01/11  00:35:00,5.466666666666667,92.91666666666667,0.0,0.0 
 01/11  00:40:00,5.333333333333334,93.33333333333333,0.0,0.0 
 01/11  00:45:00,5.199999999999999,93.75,0.0,0.0 
 01/11  00:50:00,5.066666666666666,94.16666666666667,0.0,0.0 
 01/11  00:55:00,4.933333333333333,94.58333333333333,0.0,0.0 
 01/11  01:00:00,4.8,95.0,0.0,0.0 
 01/11  01:05:00,4.7333333333333329,95.16666666666666,0.0,0.0 
 01/11  01:10:00,4.666666666666667,95.33333333333334,0.0,0.0 
 01/11  01:15:00,4.6,95.5,0.0,0.0 
 01/11  01:20:00,4.533333333333333,95.66666666666667,0.0,0.0 
 01/11  01:25:00,4.466666666666666,95.83333333333333,0.0,0.0 
 01/11  01:30:00,4.4,96.0,0.0,0.0 
 01/11  01:35:00,4.333333333333333,96.16666666666666,0.0,0.0 
 01/11  01:40:00,4.266666666666667,96.33333333333333,0.0,0.0 
 01/11  01:45:00,4.2,96.5,0.0,0.0 
 01/11  01:50:00,4.133333333333333,96.66666666666667,0.0,0.0 
 01/11  01:55:00,4.066666666666666,96.83333333333333,0.0,0.0 
 01/11  02:00:00,4.0,97.0,0.0,0.0 
 01/11  02:05:00,3.9416666666666666,97.08333333333333,0.0,0.0 
 01/11  02:10:00,3.8833333333333335,97.16666666666667,0.0,0.0 
 01/11  02:15:00,3.825,97.25,0.0,0.0 
 01/11  02:20:00,3.7666666666666668,97.33333333333334,0.0,0.0 
 01/11  02:25:00,3.708333333333333,97.41666666666666,0.0,0.0 
 01/11  02:30:00,3.65,97.5,0.0,0.0 
 01/11  02:35:00,3.591666666666667,97.58333333333334,0.0,0.0 
 01/11  02:40:00,3.533333333333333,97.66666666666666,0.0,0.0 
 01/11  02:45:00,3.4749999999999998,97.75,0.0,0.0 
 01/11  02:50:00,3.4166666666666667,97.83333333333334,0.0,0.0 
 01/11  02:55:00,3.3583333333333336,97.91666666666667,0.0,0.0 
 01/11  03:00:00,3.3,98.0,0.0,0.0 
 01/11  03:05:00,3.2916666666666667,98.08333333333333,0.0,0.0 
 01/11  03:10:00,3.283333333333333,98.16666666666667,0.0,0.0 
 01/11  03:15:00,3.2749999999999996,98.25,0.0,0.0 
 01/11  03:20:00,3.2666666666666668,98.33333333333334,0.0,0.0 
 01/11  03:25:00,3.258333333333333,98.41666666666666,0.0,0.0 
 01/11  03:30:00,3.25,98.5,0.0,0.0 
 01/11  03:35:00,3.2416666666666669,98.58333333333334,0.0,0.0 
 01/11  03:40:00,3.2333333333333336,98.66666666666667,0.0,0.0 
 01/11  03:45:00,3.2250000000000007,98.75,0.0,0.0 
 01/11  03:50:00,3.216666666666667,98.83333333333333,0.0,0.0 
 01/11  03:55:00,3.208333333333334,98.91666666666667,0.0,0.0 
 01/11  04:00:00,3.2,99.0,0.0,0.0 
 01/11  04:05:00,3.225,99.0,0.0,0.0 
 01/11  04:10:00,3.25,99.0,0.0,0.0 
 01/11  04:15:00,3.2750000000000005,99.0,0.0,0.0 
 01/11  04:20:00,3.3000000000000004,99.00000000000002,0.0,0.0 
 01/11  04:25:00,3.325,99.0,0.0,0.0 
 01/11  04:30:00,3.35,99.0,0.0,0.0 
 01/11  04:35:00,3.375,99.0,0.0,0.0 
 01/11  04:40:00,3.4,99.0,0.0,0.0 
 01/11  04:45:00,3.425,99.0,0.0,0.0 
 01/11  04:50:00,3.45,99.0,0.0,0.0 
 01/11  04:55:00,3.4749999999999998,99.0,0.0,0.0 
 01/11  05:00:00,3.5,99.0,0.0,0.0 
 01/11  05:05:00,3.508333333333333,98.75,0.0,0.0 
 01/11  05:10:00,3.516666666666667,98.5,0.0,0.0 
 01/11  05:15:00,3.525,98.25,0.0,0.0 
 01/11  05:20:00,3.533333333333333,98.00000000000002,0.0,0.0 
 01/11  05:25:00,3.5416666666666667,97.75,0.0,0.0 
 01/11  05:30:00,3.55,97.5,0.0,0.0 
 01/11  05:35:00,3.5583333333333337,97.25,0.0,0.0 
 01/11  05:40:00,3.5666666666666666,97.0,0.0,0.0 
 01/11  05:45:00,3.575,96.75,0.0,0.0 
 01/11  05:50:00,3.583333333333333,96.5,0.0,0.0 
 01/11  05:55:00,3.591666666666667,96.25,0.0,0.0 
 01/11  06:00:00,3.6,96.0,0.0,0.0 
 01/11  06:05:00,3.6083333333333336,96.16666666666667,0.0,0.0 
 01/11  06:10:00,3.6166666666666669,96.33333333333333,0.0,0.0 
 01/11  06:15:00,3.625,96.5,0.0,0.0 
 01/11  06:20:00,3.6333333333333339,96.66666666666666,0.0,0.0 
 01/11  06:25:00,3.6416666666666668,96.83333333333333,0.0,0.0 
 01/11  06:30:00,3.6500000000000005,97.0,0.0,0.0 
 01/11  06:35:00,3.6583333333333338,97.16666666666667,0.0,0.0 
 01/11  06:40:00,3.666666666666667,97.33333333333333,0.0,0.0 
 01/11  06:45:00,3.6750000000000004,97.5,0.0,0.0 
 01/11  06:50:00,3.6833333333333337,97.66666666666667,0.0,0.0 
 01/11  06:55:00,3.691666666666667,97.83333333333333,0.0,0.0 
 01/11  07:00:00,3.7,98.0,0.0,0.0 
 01/11  07:05:00,3.6333333333333335,98.16666666666666,0.0,0.0 
 01/11  07:10:00,3.566666666666667,98.33333333333334,0.0,0.0 
 01/11  07:15:00,3.5000000000000006,98.5,0.0,0.0 
 01/11  07:20:00,3.4333333333333337,98.66666666666667,0.0,0.0 
 01/11  07:25:00,3.3666666666666664,98.83333333333333,0.0,0.0 
 01/11  07:30:00,3.3,99.0,0.0,40.0 
 01/11  07:35:00,3.2333333333333336,99.16666666666666,2.833333333333335,46.333333333333339 
 01/11  07:40:00,3.166666666666667,99.33333333333333,5.666666666666665,52.666666666666667 
 01/11  07:45:00,3.0999999999999998,99.5,8.5,59.0 
 01/11  07:50:00,3.033333333333333,99.66666666666667,11.33333333333333,65.33333333333333 
 01/11  07:55:00,2.966666666666667,99.83333333333333,14.166666666666666,71.66666666666666 
 01/11  08:00:00,2.9,100.0,17.0,78.0 
 01/11  08:05:00,2.958333333333333,99.58333333333333,19.833333333333337,84.33333333333334 
 01/11  08:10:00,3.0166666666666668,99.16666666666667,22.666666666666669,90.66666666666667 
 01/11  08:15:00,3.0749999999999999,98.75,25.5,97.0 
 01/11  08:20:00,3.1333333333333339,98.33333333333334,28.333333333333337,103.33333333333334 
 01/11  08:25:00,3.1916666666666666,97.91666666666666,31.166666666666666,109.66666666666666 
 01/11  08:30:00,3.25,97.5,34.0,116.0 
 01/11  08:35:00,3.3083333333333337,97.08333333333334,36.333333333333339,128.58333333333335 
 01/11  08:40:00,3.3666666666666669,96.66666666666666,38.666666666666667,141.16666666666667 
 01/11  08:45:00,3.4250000000000004,96.25,41.0,153.75 
 01/11  08:50:00,3.4833333333333336,95.83333333333334,43.33333333333333,166.33333333333332 
 01/11  08:55:00,3.5416666666666667,95.41666666666667,45.66666666666667,178.91666666666667 
 01/11  09:00:00,3.6,95.0,48.0,191.5 
 01/11  09:05:00,3.8583333333333336,94.75,50.333333333333339,204.08333333333332 
 01/11  09:10:00,4.116666666666667,94.5,52.666666666666667,216.66666666666669 
 01/11  09:15:00,4.375,94.25,55.0,229.25 
 01/11  09:20:00,4.633333333333334,94.0,57.333333333333339,241.83333333333332 
 01/11  09:25:00,4.891666666666667,93.75,59.666666666666667,254.41666666666669 
 01/11  09:30:00,5.15,93.5,62.0,267.0 
 01/11  09:35:00,5.408333333333333,93.25,68.75,274.58333333333339 
 01/11  09:40:00,5.666666666666667,93.0,75.5,282.16666666666665 
 01/11  09:45:00,5.925000000000001,92.75,82.25,289.75 
 01/11  09:50:00,6.183333333333334,92.5,89.0,297.3333333333333 
 01/11  09:55:00,6.441666666666666,92.25,95.75,304.91666666666665 
 01/11  10:00:00,6.7,92.0,102.5,312.5 
 01/11  10:05:00,6.941666666666666,91.08333333333333,109.25,320.0833333333333 
 01/11  10:10:00,7.183333333333334,90.16666666666667,116.0,327.6666666666667 
 01/11  10:15:00,7.425000000000001,89.25,122.75,335.25 
 01/11  10:20:00,7.666666666666668,88.33333333333334,129.5,342.83333333333339 
 01/11  10:25:00,7.908333333333333,87.41666666666666,136.24999999999998,350.41666666666665 
 01/11  10:30:00,8.15,86.5,143.0,358.0 
 01/11  10:35:00,8.391666666666668,85.58333333333333,141.91666666666667,361.91666666666665 
 01/11  10:40:00,8.633333333333333,84.66666666666667,140.83333333333335,365.83333333333339 
 01/11  10:45:00,8.875,83.75,139.75,369.75 
 01/11  10:50:00,9.116666666666668,82.83333333333333,138.66666666666667,373.66666666666665 
 01/11  10:55:00,9.358333333333333,81.91666666666667,137.58333333333335,377.5833333333333 
 01/11  11:00:00,9.6,81.0,136.5,381.5 
 01/11  11:05:00,9.816666666666667,79.75,135.41666666666669,385.4166666666667 
 01/11  11:10:00,10.033333333333334,78.5,134.33333333333332,389.33333333333339 
